id,t,sensor1,sensor2
27,10,0.052447554,1.4707914
27,11,-0.93545785,1.2757544
27,12,0.18916504,0.84941609
27,13,0.032050584,0.3674868
27,14,-0.70081844,1.663674
27,15,-0.44100229,1.540515
27,16,-1.2125231,1.2968305
27,17,-0.95469813,1.1094577
27,18,-1.2730096,0.85719708
27,19,-0.22575075,0.54786235
27,20,-0.23167118,0.27799339
27,21,-0.072648984,-0.096070716
27,22,-1.1073248,-0.28433708
27,23,-0.98843268,-0.59033073
27,24,-0.51095916,-0.83346476
27,25,-1.2916625,-0.77998441
27,26,1.9794876,2.0037995
27,27,2.0700134,1.5837574
27,28,1.0395554,1.4358626
27,29,2.1136449,0.90838149
28,0,-0.26588817,3.3593219
28,1,0.013127942,3.3735201
28,2,-1.0288614,2.9956681
28,3,-1.0901081,2.896343
28,4,-1.8820585,2.5035943
28,5,-0.5655942,2.4495064
28,6,-0.26894619,2.1856149
28,7,-0.99572492,2.0579286
28,8,-0.59731892,1.7157586
28,9,-1.6351115,1.5954224
28,10,-0.08039498,1.4761889
28,11,-0.35296478,1.3599383
28,12,-0.97863246,0.84991998
28,13,-0.93836275,0.43039125
28,14,-0.79700427,1.6642491
28,15,-1.0378784,1.5198999
28,16,-0.22083545,1.2903707
28,17,-0.75256594,1.1354814
28,18,-0.34790408,0.78255115
28,19,-0.54974584,0.5252838
28,20,-0.83989395,0.21941731
28,21,0.16577557,-0.11639282
28,22,-0.82058959,-0.26511953
28,23,0.17043701,-0.67536619
28,24,-0.19562305,-0.84796171
28,25,-0.16771651,-0.73711989
28,26,-0.018689042,2.0186042
28,27,-1.8193545,1.6007098
28,28,-0.56133501,1.4470479
28,29,-0.2603243,0.92638679
29,0,-0.99331525,1.0737714
29,1,-0.86941944,3.4449385
29,2,-0.34513531,3.0414961
29,3,-0.99690263,2.9360003
29,4,-1.7425352,2.4927474
29,5,-1.5874918,2.4082376
29,6,-1.3256724,2.1051978
29,7,-1.4403564,1.8727731
29,8,-1.2479575,1.3387528
29,9,-1.1284271,1.2049704
29,10,-1.2283801,1.0784664
29,11,-1.5300386,1.0601648
29,12,-1.1232394,0.055456431
29,13,-0.74055674,-0.23582128
29,14,-1.1127213,1.4337724
29,15,-1.3592374,1.3511567
29,16,-0.96512871,1.2316799
29,17,-1.1010116,1.1113729
29,18,-0.95559012,0.85284131
29,19,-0.89125053,0.69619947
29,20,-1.7253304,0.48277123
29,21,-0.80204541,0.16846113
29,22,-0.90679733,-0.21227795
29,23,-1.1915468,-0.52125676
29,24,-0.81674442,-0.90773899
29,25,-0.88905732,-1.0711952
29,26,-0.82516196,1.8865136
29,27,-1.4472326,1.5828838
29,28,0.6910064,1.4511602
29,29,0.68858377,0.97364833
30,0,-1.5172029,1.2943996
30,1,-0.33271582,3.9520523
30,2,-0.12521944,3.5027783
30,3,-0.31039752,3.3275168
30,4,-0.13724254,2.8058093
30,5,0.28504921,2.6769084
30,6,-0.11167064,2.2597077
30,7,-0.46538397,1.7752833
30,8,-0.27380431,0.15057916
30,9,0.13651345,-0.13591355
30,10,0.25486315,-0.57201864
30,11,-0.86224219,-1.1050709
30,12,-0.083357425,-1.0687981
30,13,-0.46313565,-1.0402318
30,14,-0.22711098,0.56568357
30,15,-1.3033858,0.57473521
30,16,-0.85209281,0.64737967
30,17,0.054910805,0.6317898
30,18,0.30538331,0.77580372
30,19,-0.60270031,0.81616288
30,20,-0.52178262,0.82703517
30,21,-0.78222255,0.73160023
30,22,-0.22229987,0.32726886
30,23,0.046833929,-0.19655148
30,24,-0.32184387,-0.80540084
30,25,-0.62854879,-0.93388257
30,26,-1.0538965,1.9228905
30,27,-0.73234732,1.7000061
30,28,0.67703454,1.5832872
30,29,-0.32840063,1.0961351
31,0,-0.70281053,3.7334295
31,1,-1.240076,3.622331
31,2,-1.3003885,3.2793813
31,3,-1.8328093,3.1827379
31,4,-0.93416692,2.8346575
31,5,-0.94227353,2.7725581
31,6,-0.43864494,2.6034502
31,7,-1.1693697,2.4880679
31,8,-1.2901958,2.1021232
31,9,-1.0328977,2.00848
31,10,-0.088765106,1.4581263
31,11,-0.36675713,-0.15046217
31,12,-0.96573957,-0.48268785
31,13,-1.128306,-0.48268415
31,14,-1.1111928,2.0922169
31,15,-1.9357602,1.9278337
31,16,-1.4637636,1.4912008
31,17,-0.43025677,0.64720963
31,18,-0.54867244,0.020547739
31,19,-0.32914031,-0.43521909
31,20,-1.9888427,-0.50307486
31,21,-0.27096833,-0.47780764
31,22,-1.2067304,-0.48476404
31,23,-0.51132366,-0.4815392
31,24,-0.50016541,-0.48267376
31,25,0.09071154,-0.4826869
31,26,-0.87431943,2.4381213
31,27,-0.44734235,1.9191729
31,28,0.19235982,1.7877369
31,29,-0.024113635,0.35535983
32,0,-1.4120176,4.634118
32,1,-1.1162476,5.9718881
32,2,-1.1756756,4.228411
32,3,-1.0461852,3.4354796
32,4,-1.4151663,2.8943478
32,5,-1.0020783,2.8140164
32,6,-1.1303988,2.2747785
32,7,-1.0360738,1.7774156
32,8,-1.309845,0.21524666
32,9,-1.0201205,0.053439024
32,10,-1.9515063,-0.47328068
32,11,-1.4302272,-0.88205058
32,12,-1.2021435,-0.79136989
32,13,-1.3293062,-0.81419635
32,14,-1.2241414,0.0090283257
32,15,-0.65966148,-0.18025442
32,16,-1.1718574,-0.28942728
32,17,-0.93149842,-0.639546
32,18,-1.0387288,-0.67301165
32,19,-1.1449826,-0.70782142
32,20,0.38044526,-0.6511643
32,21,0.640714,0.053093383
32,22,0.5534105,0.32439246
32,23,0.87398649,0.34717924
32,24,1.039753,-0.18592168
32,25,0.094733189,-0.41561355
32,26,0.67387838,1.5026222
32,27,0.47213708,1.2063085
32,28,0.89727398,0.99346076
32,29,-0.13698945,0.34385345
33,0,-0.95458204,3.5033364
33,1,-0.87931115,3.3766405
33,2,-1.511062,3.0055777
33,3,-0.76396895,2.9042102
33,4,-0.70642888,2.5467116
33,5,-0.73821528,2.4797718
33,6,-1.3949158,2.229639
33,7,-1.6626433,2.080873
33,8,-1.8591865,1.7038863
33,9,-1.1166937,1.4293131
33,10,-0.9875888,1.4152558
33,11,-0.91869158,0.75695219
33,12,-0.51676276,0.34454161
33,13,-1.6568467,0.17441002
33,14,-1.0198771,1.5079342
33,15,-0.77524328,1.4415373
33,16,-0.99494732,1.3299862
33,17,-0.46175826,1.1222366
33,18,-1.2721855,0.56841877
33,19,-0.99906947,0.39305989
33,20,-1.8059159,-0.019361426
33,21,-0.51382789,-0.22557225
33,22,-0.4655362,-0.39129558
33,23,-0.38329489,-0.81854712
33,24,-1.1301808,-0.87405343
33,25,-1.4864102,-0.76075533
33,26,-1.7344826,2.0237644
33,27,-0.89592824,1.6008023
33,28,-0.81685976,1.4419536
33,29,-1.0637449,0.94408169
34,0,-1.4489972,1.550903
34,1,-0.69632829,4.3054725
34,2,-1.1507487,3.8832255
34,3,-0.82739123,3.7131907
34,4,-0.72460971,3.1098201
34,5,-1.4905148,2.8966622
34,6,-1.2958303,2.2892423
34,7,-1.2316365,1.6318191
34,8,-1.9468216,-0.83798792
34,9,-1.1071517,-0.85945183
34,10,-1.229837,-0.93842289
34,11,-1.834828,-0.89888017
34,12,-0.93020427,-0.95329332
34,13,-0.5052728,-0.96323648
34,14,-1.4242229,-0.43067467
34,15,-0.80936686,-0.3341487
34,16,-0.78817588,-0.20634651
34,17,-0.89571541,-0.11248229
34,18,-2.6114248,0.2039527
34,19,-0.32522917,0.40753541
34,20,-0.24893702,0.54891532
34,21,-1.287567,0.68431374
34,22,-0.27813757,0.63791992
34,23,-0.94850107,0.34374985
34,24,-1.0054429,-0.54320729
34,25,-0.61769861,-0.86456808
34,26,-0.93928884,1.782734
34,27,-1.1258694,1.5874796
34,28,-0.16313875,1.5355137
34,29,-0.49211187,0.85897927
35,0,-0.12006717,3.0664087
35,1,-1.1564704,4.6205681
35,2,-1.052264,3.8343107
35,3,-1.2721479,3.6799621
35,4,-0.61198913,3.142103
35,5,-0.98299897,2.9364988
35,6,-0.32949309,2.3119285
35,7,-1.2617919,1.7538128
35,8,-0.68557789,-0.36361674
35,9,-0.8854074,-0.68518968
35,10,-0.53419299,-0.75420046
35,11,0.023435899,-0.77163106
35,12,-0.40340193,-0.7625648
35,13,-0.73305236,-0.7820346
35,14,-0.40488782,-0.74259534
35,15,0.12151956,-0.78849044
35,16,-1.1665244,-0.69464468
35,17,-0.71219519,-0.68350076
35,18,-0.7766626,-0.67007449
35,19,-0.57526052,-0.48778905
35,20,-0.97101152,-0.010830756
35,21,-0.54317667,0.3780267
35,22,-0.84151719,0.57366401
35,23,-0.46910953,0.57600872
35,24,1.1851743,-0.26932941
35,25,0.83521398,-0.72024141
35,26,1.6145427,1.7334912
35,27,1.5964529,1.3914095
35,28,1.7951233,1.3194174
35,29,1.9043691,0.54169357
36,0,-1.3510136,1.4630673
36,1,-0.96428436,4.0274759
36,2,-0.9083773,3.6053927
36,3,-0.75736222,3.4218978
36,4,-1.4503607,2.890159
36,5,-1.6310293,2.7499193
36,6,-0.93597031,2.2539321
36,7,-0.84439453,1.7969084
36,8,-1.2181446,-0.045830586
36,9,-0.81829103,-0.28893314
36,10,-1.1464121,-0.5613783
36,11,-0.41169124,-1.0763916
36,12,-0.82692213,-0.93228985
36,13,-1.0980046,-1.0313627
36,14,-1.4453063,0.40486349
36,15,-0.78503367,0.41977961
36,16,-1.4989246,0.47408742
36,17,-1.3374337,0.58530344
36,18,-1.4384676,0.76523474
36,19,-1.4499492,0.78212518
36,20,-0.89818027,0.82706645
36,21,-0.62707786,0.74890784
36,22,0.56371671,0.39963473
36,23,0.71671738,-0.15300815
36,24,0.83765723,-0.78876595
36,25,0.66683216,-0.85510049
36,26,0.77930799,1.9532114
36,27,0.93929284,1.6706077
36,28,0.91731646,1.6062626
36,29,1.5039365,1.0833159
37,0,-0.46844961,1.5387003
37,1,-1.1745868,3.370993
37,2,-1.1339907,2.9804474
37,3,-1.0884161,2.83367
37,4,-1.0326677,2.4093688
37,5,-0.67002654,2.3259156
37,6,-0.87070792,2.0402758
37,7,-1.1066237,1.8386006
37,8,-0.12671089,1.2648259
37,9,-0.74352932,1.1199208
37,10,-0.71733993,1.0898264
37,11,-0.1235997,0.90517501
37,12,-0.64606695,0.3651043
37,13,0.29814579,-0.74068918
37,14,-1.171955,1.4383066
37,15,-0.70917084,1.4323533
37,16,-1.1381785,1.2577229
37,17,-0.93357415,1.1557517
37,18,-0.26963873,0.7368528
37,19,-1.210787,0.56140552
37,20,-0.93969298,0.23501201
37,21,-0.93925988,0.036237863
37,22,2.4350912,-0.24713912
37,23,2.386428,-0.57556227
37,24,2.9617992,-0.94068034
37,25,2.2994206,-1.0091611
37,26,1.8826996,1.8692408
37,27,1.9079401,1.5706016
37,28,1.6305719,1.4470148
37,29,1.8070233,1.0401379
38,0,-0.1379003,1.9550813
38,1,-0.43871567,3.442456
38,2,-0.62758731,3.0588511
38,3,-1.6458888,2.9229585
38,4,0.36301066,2.5104141
38,5,-1.2547234,2.4364238
38,6,-0.96006865,2.1774199
38,7,-0.48455692,2.0173232
38,8,-0.79599265,1.6267326
38,9,-0.63670544,1.4798908
38,10,-0.67719401,1.4189275
38,11,-0.80698416,1.2659569
38,12,-0.51321112,0.90932255
38,13,-0.59479158,0.12427037
38,14,-0.47635339,1.6795351
38,15,-1.0313335,1.571252
38,16,-1.5137238,1.3709163
38,17,-0.57540777,1.1737091
38,18,-0.52916786,0.94892994
38,19,-0.74640136,0.61400447
38,20,-0.21880801,0.3315157
38,21,-0.61548938,-0.072816337
38,22,-0.31946911,-0.28666418
38,23,-0.011279167,-0.65587967
38,24,-1.6602953,-0.86246082
38,25,0.32427222,-0.75204672
38,26,0.12055131,2.057067
38,27,-0.45712264,1.6375422
38,28,0.92687413,1.5126189
38,29,-0.22367556,0.99711187
39,0,-1.0692654,3.1215924
39,1,-1.865885,3.3908088
39,2,-0.95916506,3.0155315
39,3,-1.3510107,2.9024744
39,4,-1.2266709,2.5169836
39,5,-1.1144012,2.4585185
39,6,-1.738478,2.2177784
39,7,-0.98802301,2.0917052
39,8,-0.086190878,1.7023101
39,9,-1.101035,1.6259536
39,10,-1.0458146,1.4437308
39,11,-0.98697974,1.2453181
39,12,-1.9613487,0.69568913
39,13,0.16299729,0.28731652
39,14,-1.4295203,1.7032166
39,15,-0.8789803,1.5551865
39,16,-0.81522966,1.3358696
39,17,-0.59951731,1.0574921
39,18,-0.56616345,0.85787041
39,19,-0.7770231,0.5286718
39,20,-0.8763949,0.27158078
39,21,-0.67716005,-0.11485576
39,22,-0.86819707,-0.29583821
39,23,-1.8752188,-0.71470587
39,24,-0.97225089,-0.8382041
39,25,1.4677561,-0.72647224
39,26,1.1174464,2.0649095
39,27,1.5932865,1.5949313
39,28,2.1342833,1.4714707
39,29,1.5722852,0.8867706
40,0,-0.59566354,4.6621901
40,1,-1.1988517,4.5306268
40,2,-0.48065963,4.0953669
40,3,-0.11973683,3.9535645
40,4,-0.30541267,3.1412982
40,5,-1.4810691,3.0474335
40,6,-0.8310664,2.4017889
40,7,-0.54014496,2.202723
40,8,-1.1799235,1.4767738
40,9,-0.54598215,1.2292448
40,10,-1.1152999,1.1158631
40,11,-1.4698699,0.85485142
40,12,-0.87559959,0.060985966
40,13,-1.3800894,-0.48421972
40,14,-1.7743332,1.229606
40,15,-1.1078434,1.0338784
40,16,-1.2884837,0.73336877
40,17,-1.4219295,0.35519683
40,18,-0.42019114,0.084539308
40,19,-0.89455837,-0.19632927
40,20,-0.76121774,-0.5789205
40,21,-0.72291793,-0.70075028
40,22,-1.0278966,-0.66991678
40,23,-0.43057062,-0.25867166
40,24,-0.90939136,-0.32838031
40,25,-0.88524078,-0.4902663
40,26,-0.29572452,1.9348435
40,27,-0.51156821,1.3637776
40,28,-0.29149416,1.1155089
40,29,-0.23691888,0.44285996
41,0,-0.29681494,2.8092845
41,1,-0.17758023,4.5830739
41,2,-0.851103,3.843317
41,3,-0.50480323,3.6964351
41,4,-1.3523704,3.1410093
41,5,-0.64282636,2.9328293
41,6,-0.3119214,2.3076695
41,7,-0.31010359,1.732795
41,8,-0.78032736,-0.44661419
41,9,-0.93079285,-0.73578876
41,10,-0.082625876,-0.72544905
41,11,-0.093751494,-0.77526769
41,12,-1.2729568,-0.77663501
41,13,-0.67507752,-0.78676545
41,14,-1.1517468,-0.78211305
41,15,-0.85729442,-0.81782382
41,16,-0.37380622,-0.71137515
41,17,-0.70944607,-0.69197192
41,18,-0.57838062,-0.6490692
41,19,-0.68843334,-0.44788972
41,20,1.0014346,0.040316974
41,21,1.104241,0.40450988
41,22,0.75328746,0.57861402
41,23,1.4890008,0.58391976
41,24,0.83797291,-0.28127998
41,25,0.97927795,-0.72986246
41,26,0.59013171,1.7284776
41,27,0.98890126,1.408429
41,28,1.359088,1.3378259
41,29,0.73251846,0.5590668
42,0,-0.85350136,2.6754768
42,1,-1.1126116,3.3887482
42,2,-0.55795227,3.0024601
42,3,-0.030315444,2.9069607
42,4,-0.92665146,2.4804006
42,5,-0.84680466,2.4283444
42,6,-0.94755138,2.1443484
42,7,-0.57429605,1.9848637
42,8,-0.9071806,1.6124448
42,9,-0.68483726,1.5114766
42,10,0.12020045,1.3984591
42,11,-1.0519655,1.2614463
42,12,-0.12763098,0.84917809
42,13,-1.1725688,0.1143425
42,14,-0.7402061,1.6266987
42,15,-1.8059316,1.5350202
42,16,-0.2128147,1.3383309
42,17,-1.17717,1.1703647
42,18,-1.510787,0.88430028
42,19,-1.6213936,0.63495604
42,20,-1.0200467,0.36857486
42,21,-0.69263902,-0.065347199
42,22,-0.88410731,-0.29993649
42,23,-0.1141847,-0.5771969
42,24,2.4533179,-0.88380604
42,25,2.7532875,-0.76986666
42,26,1.3253018,1.9957362
42,27,1.9490179,1.60686
42,28,2.0893638,1.4689151
42,29,2.161563,0.97894034
43,0,-1.9003329,1.4110143
43,1,-0.61170916,3.8740213
43,2,-0.73974054,3.5132635
43,3,-0.55338118,3.3297791
43,4,-0.57812077,2.825783
43,5,-0.96398747,2.6799646
43,6,-1.5567622,2.2588878
43,7,-0.56556723,1.8191083
43,8,0.041968544,0.44650676
43,9,-0.78722682,0.036361041
43,10,-1.2523849,-0.14852701
43,11,-0.98661467,-1.0491443
43,12,-0.88362229,-0.91527485
43,13,-0.76142332,-0.99894297
43,14,-0.65234238,0.57837299
43,15,-1.0920197,0.61609093
43,16,0.29077027,0.72845772
43,17,-0.33570056,0.82126828
43,18,-0.9489174,0.8585093
43,19,0.12235416,0.86861827
43,20,-0.056580709,0.83569412
43,21,-0.44234836,0.69299848
43,22,-0.21480762,0.19030164
43,23,0.58027476,-0.30984567
43,24,-0.62143852,-0.82999226
43,25,-1.1367937,-0.80494627
43,26,-0.11991625,1.9330376
43,27,0.045642625,1.6753429
43,28,-0.87943222,1.5637941
43,29,-0.71396728,1.1038282
44,0,-0.45521762,3.9666246
44,1,-0.7886179,3.8541731
44,2,-0.99450215,3.4516925
44,3,-1.3659992,3.3366813
44,4,-2.0452848,2.9370832
44,5,-1.3537158,2.8601904
44,6,-0.13919843,2.4154997
44,7,-1.2590509,2.3255747
44,8,-0.75493389,1.7124227
44,9,-1.3829157,1.595399
44,10,-0.1481929,1.0176473
44,11,-1.5325842,0.81885128
44,12,-0.84739151,0.65712309
44,13,-1.0882231,0.18438221
44,14,-0.90910515,1.5809265
44,15,-1.1526572,1.3792977
44,16,-0.77600455,1.0815715
44,17,-0.71642385,0.80569116
44,18,-1.3928583,0.5100959
44,19,-0.72820927,0.2485347
44,20,-1.2715948,0.040854988
44,21,-1.2127649,-0.25177174
44,22,-0.6587949,-0.7221709
44,23,-1.6116515,-0.7083528
44,24,-1.3873233,-0.5448767
44,25,-1.2714365,-0.61845494
44,26,-1.0871464,2.1473927
44,27,-0.095998108,1.5221827
44,28,-0.73796624,1.3706089
44,29,-0.0011975471,0.64276352
45,0,-0.73990484,3.2942344
45,1,-0.27082688,5.0060243
45,2,-1.1826163,4.4891554
45,3,-1.1376725,3.6515708
45,4,-0.4225184,2.9978314
45,5,-0.23711963,2.8693443
45,6,-0.71859169,2.1916294
45,7,-0.96828383,1.5676909
45,8,-0.4715232,-0.19878142
45,9,-0.26326903,-0.33185541
45,10,-0.15790109,-0.85008016
45,11,-0.71740972,-0.8116679
45,12,-0.79171834,-0.78812346
45,13,-0.46581272,-0.84016309
45,14,-1.0444637,-0.41537145
45,15,-0.78511395,-0.79626948
45,16,0.095266973,-0.72663466
45,17,-1.0921254,-0.70428922
45,18,2.4100259,-0.77019217
45,19,1.5889323,-0.64372038
45,20,2.3769801,-0.055880619
45,21,1.6643786,0.305539
45,22,1.8686877,0.48202204
45,23,2.4730997,0.49333396
45,24,1.8643392,-0.20304493
45,25,1.7773203,-0.59499441
45,26,1.4476425,1.6275875
45,27,1.1653632,1.1469355
45,28,2.4757327,1.1279792
45,29,2.1601562,0.42419673
46,0,-0.24340871,3.1471041
46,1,-1.32171,3.3711257
46,2,-1.1151617,2.9903439
46,3,0.061347656,2.8939264
46,4,-0.65302413,2.4874551
46,5,-0.51505154,2.4333806
46,6,-0.79051496,2.1626836
46,7,-0.51872991,2.0240957
46,8,-0.65812548,1.6766032
46,9,-0.48315373,1.5652444
46,10,-0.66931195,1.4509075
46,11,-0.063522406,1.3289775
46,12,-0.72632921,0.8401617
46,13,-1.229256,0.34300675
46,14,-0.77468292,1.6516204
46,15,-0.68782349,1.5317206
46,16,-1.1072873,1.3146673
46,17,-0.062054089,1.1505746
46,18,-0.044960505,0.82751031
46,19,2.4672398,0.56882543
46,20,2.0398814,0.27569395
46,21,2.3066537,-0.10900445
46,22,2.8290723,-0.27543431
46,23,2.150815,-0.62812129
46,24,2.7401611,-0.86579592
46,25,1.3655136,-0.74913997
46,26,2.0082667,2.0077931
46,27,0.93440732,1.5995378
46,28,1.9922046,1.453994
46,29,1.3698603,0.94828752
47,0,-1.0755611,1.1717862
47,1,-0.26371956,3.6559289
47,2,-0.40910576,3.2368209
47,3,-0.32368527,3.122354
47,4,-1.0351994,2.6170621
47,5,-0.72818385,2.5487954
47,6,-1.1438048,2.1630541
47,7,-1.1462101,1.8767054
47,8,-0.39137529,0.93986059
47,9,-0.24485376,0.78701676
47,10,-0.75946078,0.17688411
47,11,-0.46141243,-0.19670625
47,12,-1.4179167,-1.0814982
47,13,-0.33856476,-0.80159235
47,14,-0.15520435,1.1254661
47,15,-0.97634012,1.0983273
47,16,-0.80048968,1.1104643
47,17,-0.097754887,1.1092368
47,18,-1.7037188,1.0692107
47,19,-0.97783408,0.85430873
47,20,-0.43903353,0.76336158
47,21,-1.5248528,0.38515706
47,22,-0.10340118,-0.17206662
47,23,-1.226576,-0.47148461
47,24,-0.14134467,-0.8746479
47,25,-0.97086446,-0.83915557
47,26,0.81455044,1.9541295
47,27,-0.79691679,1.6904092
47,28,0.82976565,1.6051533
47,29,0.170949,1.1506849
48,0,0.048934995,3.0092471
48,1,-1.0397415,3.3627069
48,2,-0.67574467,2.9934609
48,3,-1.1746835,2.8805272
48,4,-1.7500699,2.4930457
48,5,0.071818355,2.4173446
48,6,0.15482067,2.1775145
48,7,-1.1121541,2.0323125
48,8,-1.368976,1.6751824
48,9,-0.91949406,1.5478152
48,10,-0.35801534,1.424203
48,11,-1.4087251,1.2528733
48,12,-0.84615656,0.66160706
48,13,-1.4505598,0.18308343
48,14,-0.51711902,1.6612118
48,15,-0.22335008,1.5662773
48,16,-1.2162342,1.3546876
48,17,-1.1862136,1.1390064
48,18,-0.24330473,0.83925401
48,19,-0.73440295,0.64460137
48,20,-1.2097183,0.29598993
48,21,-0.75357114,-0.13019937
48,22,-1.25168,-0.31705912
48,23,-1.1507956,-0.64787403
48,24,-0.71958909,-0.85305549
48,25,-0.67154892,-0.71368963
48,26,-0.84489344,2.0368678
48,27,-0.16104128,1.6222292
48,28,-0.61684604,1.4515294
48,29,-0.16611911,0.95300702
49,0,-0.6688257,1.9146656
49,1,-0.83751925,4.7389284
49,2,-1.2296966,3.9421084
49,3,-1.2037115,3.7822294
49,4,-1.3662121,3.166957
49,5,-1.3072481,2.9261126
49,6,-0.7152449,2.2711415
49,7,-1.1407471,1.5367754
49,8,-1.5946495,-0.93642404
49,9,-1.0883983,-0.95442464
49,10,-1.1731551,-0.7931712
49,11,-1.2083142,-0.8442043
49,12,-1.2712427,-0.81693568
49,13,-0.98310446,-0.81923363
49,14,-1.0581589,-0.85994363
49,15,-1.4676603,-0.88671036
49,16,-1.2747071,-0.792825
49,17,-1.1890287,-0.68452202
49,18,-1.4585528,-0.35155566
49,19,-1.4659737,-0.26039678
49,20,-1.092486,0.11271183
49,21,-1.5526748,0.34702951
49,22,-0.85870461,0.56976173
49,23,-0.30759334,0.55253737
49,24,-1.5228756,-0.28169012
49,25,-1.127334,-0.72552188
49,26,-0.58022798,1.5907159
49,27,-1.5076219,1.4718565
49,28,0.45051401,1.4094447
49,29,0.83374754,0.68542136
50,0,-0.99099753,2.0059429
50,1,-0.57044496,3.4436737
50,2,-0.7265182,3.0514205
50,3,-0.92626013,2.9214516
50,4,-0.86358722,2.4976382
50,5,-0.31384745,2.4178962
50,6,-1.2088174,2.1398621
50,7,-1.6201551,1.9261238
50,8,-1.2660087,1.4920829
50,9,-1.0814417,1.3593299
50,10,-0.19759347,1.2525196
50,11,-0.41100284,1.1122687
50,12,-0.88442873,0.60869546
50,13,-0.83536487,-0.28078764
50,14,-1.1198537,1.5597034
50,15,-0.24390699,1.4859025
50,16,-0.57158912,1.3283038
50,17,-0.96246928,1.193466
50,18,-0.31859344,0.95629106
50,19,-1.3340503,0.74665128
50,20,-0.55240223,0.48574817
50,21,-0.10593881,0.068629769
50,22,-0.77087299,-0.28627083
50,23,-0.43319682,-0.49026444
50,24,-1.0189804,-0.8755566
50,25,-0.84399082,-0.8282525
50,26,-0.94199421,1.9766847
50,27,0.12756204,1.6345862
50,28,-0.031348922,1.4976769
50,29,-0.10045191,1.0093698
51,0,-0.57716858,3.3586948
51,1,-0.59452268,3.2748617
51,2,-0.83128282,2.9081041
51,3,-1.5134918,2.806943
51,4,-0.77836912,2.4325708
51,5,-0.85235434,2.372743
51,6,-0.60370828,2.1300312
51,7,-1.4134395,2.0283935
51,8,-1.1142963,1.6385465
51,9,-0.83614323,1.520272
51,10,-1.1945206,1.3270252
51,11,-1.1385536,0.99794098
51,12,-1.3505438,0.36336625
51,13,-0.49269087,0.10583643
51,14,-1.1853602,1.6041707
51,15,-0.7896009,1.4833159
51,16,-0.38335198,1.2597194
51,17,-0.92233639,1.0965984
51,18,-0.66970279,0.69296538
51,19,-1.2305856,0.41982958
51,20,-0.55817448,0.16486276
51,21,-1.3992531,-0.20621585
51,22,-0.45428351,-0.4200591
51,23,-0.59757855,-0.64104056
51,24,-0.72314611,-0.93750061
51,25,-0.23368813,-0.82343893
51,26,0.22460609,1.9667592
51,27,-0.24591511,1.5825708
51,28,-0.2997687,1.4538882
51,29,-1.4343322,0.94578051
52,0,-0.08611854,1.633062
52,1,-1.1731945,4.332276
52,2,-0.11632179,3.8544679
52,3,-0.66107632,3.6895429
52,4,0.38189208,3.1178064
52,5,-1.2383731,2.909962
52,6,-1.3625039,2.3941196
52,7,-0.067819134,1.7581894
52,8,-0.54961622,-0.90218601
52,9,-0.45526462,-0.94599302
52,10,-0.77847895,-0.90860365
52,11,-0.65192381,-0.9533933
52,12,-0.28160945,-0.98421569
52,13,-0.1872154,-0.99969191
52,14,0.74665261,-0.84661612
52,15,-1.2530785,-0.8024688
52,16,-1.2076296,-0.6142891
52,17,-1.4889122,-0.33975673
52,18,-0.11285438,-0.15095857
52,19,-0.84182153,0.15589861
52,20,-0.93704496,0.34396753
52,21,-0.47824859,0.397089
52,22,-1.1025739,0.40977773
52,23,-0.25761148,0.16300973
52,24,-0.9236427,-0.60142298
52,25,-0.99617561,-0.95222464
52,26,-0.3640453,1.8047942
52,27,-0.47033675,1.6881019
52,28,-1.496488,1.6122768
52,29,-0.77857173,0.93142141
53,0,-0.83779367,1.2415574
53,1,-0.29530187,3.6415109
53,2,-0.61524344,3.2279978
53,3,-0.96929973,3.1122775
53,4,-0.79062444,2.6488823
53,5,-0.71737678,2.5394468
53,6,-0.55470317,2.1872542
53,7,-0.94494235,1.8129246
53,8,-0.68641875,0.73628149
53,9,-0.32776304,0.61745202
53,10,-0.6544899,0.37187821
53,11,-0.70279718,-0.45886715
53,12,-1.0076711,-0.88254675
53,13,-0.64303537,-0.9257395
53,14,-0.70242248,1.0437488
53,15,-0.99840991,1.1148252
53,16,-0.60739212,1.0655296
53,17,-0.173866,1.0262322
53,18,-0.83532787,0.96339925
53,19,-0.93055111,0.8915445
53,20,-0.58330177,0.76824164
53,21,-0.57269975,0.47922307
53,22,-1.0065282,0.027178459
53,23,-0.60832379,-0.4298604
53,24,0.88293127,-0.88666171
53,25,1.4021449,-0.89858796
53,26,1.3172546,1.9221322
53,27,1.2309312,1.6603034
53,28,0.92515151,1.5654111
53,29,1.1389812,1.1181037
54,0,-0.16452332,2.2805669
54,1,-1.1864555,4.5070999
54,2,-1.4382346,4.0173334
54,3,-1.4119733,3.825429
54,4,-1.4338599,3.1924315
54,5,-0.29863085,2.9642153
54,6,-1.375496,2.1731782
54,7,-2.1303713,1.4161877
54,8,-1.4672305,-0.82571853
54,9,-1.4761752,-0.93012603
54,10,-1.2320268,-0.84462576
54,11,-1.549615,-0.85313314
54,12,-1.1825403,-0.8979736
54,13,-0.81725314,-0.89928682
54,14,-1.008132,-0.81961649
54,15,-0.76897091,-0.86173089
54,16,-1.2643118,-0.81772807
54,17,-1.0610508,-0.78043477
54,18,-0.97202988,-0.45900562
54,19,-1.2200755,-0.39609212
54,20,-2.1234214,0.23752347
